,TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
874,20180504180640,80,4,33,7,0,2,-1,0,0,0,0
875,20180504180655,85,1,33,-1,0,5,-1,0,0,0,-1
876,20180504180666,65,1,44,-1,0,3,-1,0,0,0,-1
877,20180504180666,68,1,44,-1,0,4,-1,0,0,0,-1
878,20180504180698,54,4,33,20,0,2,-1,0,0,0,0
879,20180504180739,80,1,56,-1,0,2,-1,0,0,0,-1
880,20180504180744,85,4,33,2,0,4,-1,0,0,0,0
881,20180504180744,80,4,49,2,0,5,-1,60,0,0,0
882,20180504180745,85,4,43,4,0,4,-1,60,0,0,0
883,20180504180773,66,4,20,3,1,2,2,0,0,0,0
884,20180504180782,79,3,47,-1,0,3,-1,0,0,0,-1
885,20180504180789,85,4,44,4,0,3,-1,60,0,0,0
886,20180504180809,47,1,33,-1,0,4,-1,0,0,0,-1
887,20180504180809,45,1,34,-1,0,5,-1,0,0,0,-1
888,20180504180822,75,3,43,-1,0,3,-1,0,0,0,-1
889,20180504180822,85,1,43,-1,0,4,-1,60,0,0,-1
890,20180504180822,85,3,43,-1,0,5,-1,60,0,0,-1
891,20180504180822,85,4,43,2,0,6,-1,60,0,0,0
892,20180504180822,78,1,43,-1,0,7,-1,0,0,0,-1
893,20180504180837,78,4,33,4,0,3,-1,0,0,0,0
894,20180504180846,53,4,38,3,0,4,-1,0,0,0,0
895,20180504180846,80,4,24,10,1,3,3,0,0,0,0
896,20180504180863,85,4,33,5,0,3,-1,60,0,0,0
897,20180504180908,85,1,33,-1,0,2,-1,60,0,0,-1
898,20180504180914,80,4,33,3,0,2,-1,0,0,0,0
899,20180504180914,67,4,35,5,0,3,-1,0,0,0,0
900,20180504180915,85,4,33,2,0,3,-1,60,0,0,0
901,20180504180955,78,4,38,8,0,6,-1,0,0,0,0
902,20180504180966,47,4,25,2,1,3,3,0,0,0,0
903,20180504180988,80,4,33,3,0,2,-1,60,0,0,0
904,20180504181049,80,4,33,2,0,4,-1,60,0,0,0
905,20180504181144,85,4,33,1,0,2,-1,60,0,0,0
906,20180504181144,85,4,34,1,0,3,-1,60,0,0,0
907,20180504181159,79,1,43,-1,0,7,-1,0,0,0,-1
908,20180504181159,47,1,43,-1,0,8,-1,0,0,0,-1
909,20180504181160,85,4,43,25,0,2,-1,60,0,0,0
910,20180504181160,78,4,43,2,0,3,-1,0,0,0,0
911,20180504181234,85,4,33,2,0,3,-1,60,0,0,0
912,20180504181241,57,4,20,10,1,2,2,0,0,0,0
913,20180504181260,78,1,39,-1,0,6,-1,0,0,0,-1
914,20180504181260,80,1,40,-1,0,7,-1,60,0,0,-1
915,20180504181263,69,3,56,-1,0,4,-1,0,0,0,-1
916,20180504181263,65,3,56,-1,0,5,-1,0,0,0,-1
917,20180504181291,80,4,34,2,0,4,-1,60,0,0,0
918,20180504181291,80,4,33,5,0,5,-1,60,0,0,0
919,20180504181311,33,4,49,12,0,2,-1,0,0,0,0
920,20180504181327,85,4,33,8,0,4,-1,0,0,0,0
921,20180504181401,76,3,34,-1,0,3,-1,0,0,0,-1
922,20180504181426,85,4,47,4,0,7,-1,60,0,0,0
923,20180504181426,85,4,48,4,0,8,-1,60,0,0,0
924,20180504181426,80,3,43,-1,0,9,-1,0,0,0,-1
925,20180504181432,85,1,43,-1,0,2,-1,60,0,0,-1
926,20180504181432,80,4,43,3,0,3,-1,60,0,0,0
927,20180504181432,78,1,43,-1,0,4,-1,0,0,0,-1
928,20180504181435,77,4,33,4,0,2,-1,0,0,0,0
929,20180504181440,80,4,43,2,0,2,-1,0,0,0,0
930,20180504181479,61,4,33,5,0,2,-1,0,0,0,0
931,20180504181479,70,4,34,5,0,3,-1,0,0,0,0
932,20180504181503,85,2,39,-1,0,2,-1,60,0,0,-1
933,20180504181512,85,4,43,3,0,2,-1,60,0,0,0
934,20180504181512,80,4,43,3,0,3,-1,60,0,0,0
935,20180504181552,67,1,43,-1,0,2,-1,0,0,0,-1
936,20180504181556,69,4,43,2,0,2,-1,0,0,0,0
937,20180504181557,59,1,34,-1,0,6,-1,0,0,0,-1
938,20180504181569,79,4,43,12,0,6,-1,0,0,0,0
939,20180504181569,62,4,43,5,0,7,-1,0,0,0,0
940,20180504181569,72,3,43,-1,0,8,-1,42,0,0,-1
941,20180504181588,75,4,33,15,0,5,-1,0,0,0,0
942,20180504181603,75,4,34,2,0,8,-1,0,0,0,0
943,20180504181603,69,4,33,2,0,9,-1,0,0,0,0
944,20180504181604,80,4,34,5,0,2,-1,0,0,0,0
945,20180504181620,52,4,56,3,0,6,-1,0,0,0,0
946,20180504181638,72,3,38,-1,0,3,-1,0,0,0,-1
947,20180504181697,80,4,56,2,0,2,-1,61,42,0,42
948,20180504181732,68,4,33,6,0,4,-1,0,0,0,0
949,20180504181755,85,4,40,2,0,3,-1,60,0,0,0
950,20180504181770,85,4,33,2,0,2,-1,60,0,0,0
951,20180504181774,80,4,39,5,0,7,-1,60,0,0,0
952,20180504181795,85,4,39,4,0,3,-1,60,0,0,0
953,20180504181813,85,2,26,-1,1,2,2,0,0,0,-1
954,20180504181823,85,1,48,-1,0,5,-1,60,0,0,-1
955,20180504181839,72,4,20,6,1,2,2,0,0,0,0
956,20180504181871,80,4,33,11,0,4,-1,0,0,0,0
957,20180504181872,65,1,43,-1,0,2,-1,0,0,0,-1
958,20180504181881,72,4,33,15,0,9,-1,0,0,0,0
959,20180504181881,74,4,34,15,0,10,-1,0,0,0,0
960,20180504181895,74,4,34,2,0,6,-1,0,0,0,0
961,20180504181903,68,4,44,3,0,7,-1,0,0,0,0
962,20180504181903,59,4,44,3,0,8,-1,0,0,0,0
963,20180504181903,85,4,44,37,0,9,-1,60,0,0,0
964,20180504181910,75,3,33,-1,0,2,-1,0,0,0,-1
965,20180504181976,75,4,43,2,0,3,-1,0,0,0,0
966,20180504181976,70,2,43,-1,0,4,-1,0,0,0,-1
967,20180504181976,65,4,43,3,0,5,-1,0,0,0,0
968,20180504181976,80,3,43,-1,0,6,-1,0,0,0,-1
969,20180504182008,85,4,47,5,0,3,-1,60,0,0,0
970,20180504182012,85,4,43,1,0,9,-1,60,0,0,0
971,20180504182049,85,4,33,32,0,2,-1,60,0,0,0
972,20180504182090,51,4,43,15,0,6,-1,0,0,0,0
973,20180504182153,63,4,20,5,1,2,2,0,0,0,0
974,20180504182167,80,3,41,-1,0,2,-1,0,0,0,-1
975,20180504182197,72,4,43,6,0,4,-1,0,0,0,0
976,20180504182207,78,4,20,2,1,2,2,0,0,0,0
977,20180504182233,85,4,39,5,0,3,-1,60,0,0,0
978,20180504182245,80,2,47,-1,0,5,-1,60,0,0,-1
979,20180504182271,85,1,47,-1,0,7,-1,60,0,0,-1
980,20180504182292,79,4,33,5,0,2,-1,0,0,0,0
981,20180504182329,77,4,39,2,0,5,-1,0,0,0,0
982,20180504182334,80,1,34,-1,0,8,-1,60,0,0,-1
983,20180504182340,77,4,20,3,1,2,2,0,0,0,0
984,20180504182353,72,4,39,5,0,4,-1,0,0,0,0
985,20180504182359,70,1,33,-1,0,2,-1,0,0,0,-1
986,20180504182374,85,3,40,-1,0,3,-1,60,0,0,-1
987,20180504182384,80,4,38,5,0,2,-1,0,0,0,0
988,20180504182443,80,2,56,-1,0,3,-1,60,0,0,-1
989,20180504182443,80,2,56,-1,0,4,-1,60,0,0,-1
990,20180504182443,85,4,56,2,0,5,-1,60,0,0,0
991,20180504182443,75,2,56,-1,0,6,-1,0,0,0,-1
992,20180504182443,70,4,56,1,0,7,-1,0,0,0,0
993,20180504182457,80,2,47,-1,0,4,-1,0,0,0,-1
994,20180504182460,76,4,33,8,0,4,-1,0,0,0,0
995,20180504182477,79,4,40,5,0,5,-1,0,0,0,0
996,20180504182477,77,4,39,5,0,6,-1,0,0,0,0
997,20180504182484,71,4,24,3,1,4,4,0,0,0,0
998,20180504182485,85,3,44,-1,0,3,-1,60,0,0,-1
999,20180504182485,85,2,56,-1,0,4,-1,60,0,0,-1
1000,20180504182495,85,4,20,5,1,2,2,0,0,0,0
1001,20180504182498,85,4,33,5,0,3,-1,60,0,0,0
1002,20180504182502,80,4,47,3,0,8,-1,60,0,0,0
1003,20180504182502,85,4,48,3,0,9,-1,60,0,0,0
1004,20180504182502,85,4,44,4,0,10,-1,61,0,0,0
1005,20180504182526,78,4,34,10,0,7,-1,0,0,0,0
1006,20180504182540,65,4,20,5,1,2,2,0,0,0,0
1007,20180505180859,85,4,33,3,0,2,-1,60,0,0,0
1008,20180505180859,85,4,34,3,0,3,-1,0,0,0,0
1009,20180505180859,62,1,44,-1,0,4,-1,0,0,0,-1
1010,20180505181049,80,4,33,12,0,2,-1,0,0,0,0
1011,20180505181049,77,2,56,-1,0,3,-1,0,0,0,-1
1012,20180505181049,72,3,56,-1,0,4,-1,0,0,0,-1
1013,20180505181307,72,1,44,-1,0,3,-1,0,0,0,-1
1014,20180505181881,85,2,47,-1,0,4,-1,60,0,0,-1
1015,20180505182012,85,4,47,2,0,2,-1,0,0,0,0
1016,20180505182012,80,4,48,2,0,3,-1,61,0,0,0
1017,20180603181647,78,1,43,-1,0,3,-1,0,0,0,-1
1018,20180603181647,80,1,43,-1,0,4,-1,60,0,0,-1
1019,20180603181647,60,1,43,-1,0,5,-1,0,0,0,-1
1020,20180604180936,85,4,47,10,0,6,-1,60,0,0,0
1021,20180604180957,70,3,44,-1,0,2,-1,0,0,0,-1
1022,20180604180957,70,3,44,-1,0,3,-1,0,0,0,-1
1023,20180604181016,80,4,44,5,0,4,-1,0,0,0,0
1024,20180604181016,80,4,44,5,0,5,-1,0,0,0,0
1025,20180604181102,85,4,33,5,0,3,-1,60,0,0,0
1026,20180604181102,85,4,34,5,0,4,-1,60,0,0,0
1027,20180604181121,79,1,20,-1,1,2,2,0,0,0,-1
1028,20180604181441,71,3,47,-1,0,5,-1,0,0,0,-1
1029,20180604181459,85,4,47,5,0,5,-1,60,0,0,0
1030,20180604181459,71,1,44,-1,0,6,-1,42,0,0,-1
1031,20180604181459,70,1,44,-1,0,7,-1,0,0,0,-1
1032,20180604181466,80,1,20,-1,1,2,2,0,0,0,-1
1033,20180604181493,85,4,34,5,0,3,-1,60,0,0,0
1034,20180604181715,62,4,33,6,0,3,-1,0,0,0,0
1035,20180604181896,73,4,33,2,0,5,-1,0,0,0,0
1036,20180604181896,80,4,34,2,0,6,-1,60,0,0,0
1037,20180604181950,85,1,39,-1,0,3,-1,60,0,0,-1
1038,20180604182170,85,4,39,5,0,3,-1,60,0,0,0
1039,20180604182170,85,4,40,5,0,4,-1,60,0,0,0
1040,20180604182172,80,4,20,3,1,2,2,0,0,0,0
1041,20180604182185,85,4,44,2,0,4,-1,60,0,0,0
1042,20180604182398,62,4,24,20,1,2,2,0,0,0,0
1043,20180604182425,78,4,33,3,0,3,-1,0,0,0,0
1044,20180604182425,80,4,42,3,0,4,-1,0,0,0,0
1045,20180605180046,85,4,44,2,0,2,-1,60,0,0,0
1046,20180605180076,63,4,24,24,1,2,2,0,0,0,0
1047,20180605180110,75,4,33,4,0,6,-1,0,0,0,0
1048,20180605180110,76,4,34,8,0,7,-1,0,0,0,0
1049,20180605180139,85,4,33,5,0,3,-1,60,0,0,0
1050,20180605180139,85,4,39,5,0,4,-1,60,0,0,0
1051,20180605180147,76,4,44,5,0,3,-1,0,0,0,0
1052,20180605180155,59,3,24,-1,1,3,3,0,0,0,-1
1053,20180605180511,85,4,33,8,0,2,-1,60,0,0,0
1054,20180605180511,85,4,44,6,0,3,-1,60,0,0,0
1055,20180605180627,67,3,20,-1,1,2,2,0,0,0,-1
1056,20180605180627,85,4,26,20,1,4,4,0,0,0,0
1057,20180605180630,69,2,34,-1,0,5,-1,0,0,0,-1
1058,20180605180656,80,4,49,3,0,2,-1,60,0,0,0
1059,20180605180676,67,3,40,-1,0,4,-1,0,0,0,-1
1060,20180605180684,73,1,43,-1,0,3,-1,0,0,0,-1
1061,20180605180715,85,2,20,-1,1,2,2,60,0,0,-1
1062,20180605180794,85,4,20,5,1,2,2,0,0,0,0
1063,20180605180803,85,4,33,5,0,3,-1,60,0,0,0
1064,20180605180814,85,4,48,2,0,6,-1,60,0,0,0
1065,20180605180814,65,3,33,-1,0,7,-1,0,0,0,-1
1066,20180605180814,77,3,34,-1,0,8,-1,0,0,0,-1
1067,20180605180844,85,3,33,-1,0,3,-1,60,0,0,-1
1068,20180605180853,80,4,26,2,1,5,5,0,0,0,0
1069,20180605180866,77,4,33,2,0,4,-1,0,0,0,0
1070,20180605180866,70,4,40,2,0,5,-1,0,0,0,0
1071,20180605180869,85,3,33,-1,0,5,-1,61,43,43,-1
1072,20180605180877,85,4,34,3,0,3,-1,60,0,0,0
1073,20180605180902,85,4,24,2,1,3,3,60,0,0,0
1074,20180605180903,80,4,33,4,0,3,-1,60,0,0,0
1075,20180605180941,80,2,44,-1,0,4,-1,0,0,0,-1
1076,20180605180957,55,4,24,5,1,2,2,0,0,0,0
1077,20180605180957,48,4,24,5,1,3,3,0,0,0,0
1078,20180605180982,85,4,44,10,0,2,-1,60,0,0,0
1079,20180605181007,85,4,34,5,0,5,-1,60,0,0,0
1080,20180605181016,85,4,37,5,0,2,-1,60,0,0,0
1081,20180605181048,85,3,33,-1,0,3,-1,60,0,0,-1
1082,20180605181052,85,3,43,-1,0,2,-1,60,0,0,-1
1083,20180605181062,59,4,25,2,1,3,3,0,0,0,0
1084,20180605181067,80,4,49,7,0,3,-1,61,0,0,0
1085,20180605181089,80,4,33,2,0,4,-1,60,0,0,0
1086,20180605181116,85,4,47,2,0,3,-1,60,0,0,42
1087,20180605181129,80,4,49,2,0,3,-1,60,0,0,0
1088,20180605181131,80,1,49,-1,0,2,-1,60,0,0,-1
1089,20180605181131,80,4,34,2,0,3,-1,60,0,0,0
1090,20180605181158,67,1,20,-1,1,2,2,0,0,0,-1
1091,20180605181176,85,4,41,2,0,2,-1,60,0,0,0
1092,20180605181225,80,1,44,-1,0,2,-1,60,0,0,-1
1093,20180605181225,80,1,44,-1,0,3,-1,0,0,0,-1
1094,20180605181249,85,1,44,-1,0,2,-1,0,0,0,-1
1095,20180605181256,80,4,33,2,0,2,-1,60,0,0,0
1096,20180605181276,80,1,49,-1,0,2,-1,60,0,0,-1
1097,20180605181318,85,3,43,-1,0,3,-1,60,0,0,-1
1098,20180605181318,80,4,43,2,0,4,-1,0,0,0,0
1099,20180605181318,85,4,43,3,0,5,-1,0,0,0,0
1100,20180605181318,85,4,43,3,0,6,-1,60,0,0,0
1101,20180605181401,80,4,24,5,1,2,2,0,0,0,0
1102,20180605181407,80,3,47,-1,0,9,-1,60,0,0,-1
1103,20180605181412,80,4,39,7,0,3,-1,60,0,0,0
1104,20180605181412,80,4,40,4,0,4,-1,60,0,0,0
1105,20180605181429,65,3,44,-1,0,5,-1,0,0,0,-1
1106,20180605181429,75,1,44,-1,0,6,-1,0,0,0,-1
1107,20180605181439,54,4,29,2,1,2,2,0,0,0,42
1108,20180605181440,85,4,40,4,0,4,-1,60,0,0,0
1109,20180605181451,80,4,56,3,0,3,-1,60,0,0,0
1110,20180605181451,85,2,33,-1,0,4,-1,0,0,0,-1
1111,20180605181457,85,4,33,2,0,4,-1,60,0,0,0
1112,20180605181528,85,4,24,2,1,2,2,0,0,0,0
1113,20180605181532,85,2,48,-1,0,2,-1,60,0,0,-1
1114,20180605181552,85,4,33,3,0,3,-1,0,0,0,0
1115,20180605181554,75,4,33,19,0,5,-1,0,0,0,0
1116,20180605181560,49,2,24,-1,1,3,3,0,0,0,-1
1117,20180605181576,85,4,25,8,1,2,2,0,0,0,0
1118,20180605181590,67,4,33,5,0,4,-1,0,0,0,0
1119,20180605181623,80,4,34,4,0,3,-1,60,0,0,0
1120,20180605181678,85,4,39,7,0,3,-1,60,0,0,0
1121,20180605181700,74,4,41,6,0,2,-1,0,0,0,0
1122,20180605181700,85,3,56,-1,0,3,-1,0,0,0,-1
1123,20180605181700,80,3,56,-1,0,4,-1,60,0,0,-1
1124,20180605181700,85,3,56,-1,0,5,-1,60,0,0,-1
1125,20180605181706,85,1,43,-1,0,3,-1,60,0,0,-1
1126,20180605181706,85,1,43,-1,0,4,-1,60,0,0,-1
1127,20180605181707,61,1,56,-1,0,3,-1,0,0,0,-1
1128,20180605181777,85,4,33,10,0,2,-1,60,0,0,0
1129,20180605181777,85,4,41,5,0,3,-1,60,0,0,0
1130,20180605181781,77,4,24,10,1,2,2,0,0,0,0
1131,20180605181781,77,4,24,10,1,3,3,0,0,0,0
1132,20180605181784,80,4,47,2,0,6,-1,0,0,0,0
1133,20180605181784,75,4,39,5,0,7,-1,0,0,0,0
1134,20180605181784,67,4,41,4,0,8,-1,0,0,0,0
1135,20180605181784,60,2,33,-1,0,9,-1,0,0,0,-1
1136,20180605181815,85,4,43,6,0,2,-1,60,0,0,0
1137,20180605181819,85,4,39,4,0,5,-1,60,0,0,0
1138,20180605181835,80,4,33,2,0,3,-1,60,0,0,0
1139,20180605181839,79,3,33,-1,0,5,-1,0,0,0,-1
1140,20180605181839,80,3,34,-1,0,6,-1,60,0,0,-1
1141,20180605181864,85,1,47,-1,0,6,-1,60,0,0,-1
1142,20180605181886,52,4,56,2,0,3,-1,0,42,0,42
1143,20180605181904,80,3,47,-1,0,5,-1,60,0,0,-1
1144,20180605181904,85,3,48,-1,0,6,-1,60,0,0,-1
1145,20180605181905,47,4,33,2,0,5,-1,0,0,0,0
1146,20180605181929,72,3,39,-1,0,5,-1,0,0,0,-1
1147,20180605181929,80,3,40,-1,0,6,-1,60,0,0,-1
1148,20180605181936,73,4,33,3,0,5,-1,0,0,0,0
1149,20180605181936,75,4,34,3,0,6,-1,0,0,0,0
1150,20180605182030,80,3,39,-1,0,5,-1,60,0,0,-1
1151,20180605182049,66,1,38,-1,0,2,-1,0,0,0,-1
1152,20180605182049,64,1,38,-1,0,3,-1,0,0,0,-1
1153,20180605182054,53,4,39,2,0,8,-1,0,0,0,0
1154,20180605182054,70,4,44,4,0,9,-1,0,0,0,0
1155,20180605182054,55,4,44,2,0,10,-1,0,0,0,0
1156,20180605182054,62,3,44,-1,0,11,-1,0,0,0,-1
1157,20180605182065,80,4,48,4,0,3,-1,60,0,0,0
1158,20180605182078,80,4,33,15,0,2,-1,60,0,0,0
1159,20180605182106,59,4,40,1,0,11,-1,0,0,0,0
1160,20180605182108,75,2,33,-1,0,4,-1,0,0,0,-1
1161,20180605182118,56,3,33,-1,0,3,-1,0,0,0,-1
1162,20180605182119,44,1,49,-1,0,2,-1,0,0,0,-1
1163,20180605182158,85,2,44,-1,0,2,-1,60,0,0,-1
1164,20180605182158,71,1,43,-1,0,3,-1,0,0,0,-1
1165,20180605182188,65,2,33,-1,0,5,-1,0,0,0,-1
1166,20180605182199,85,4,47,10,0,6,-1,60,0,0,0
1167,20180605182204,80,2,44,-1,0,2,-1,0,0,0,-1
1168,20180605182230,80,1,34,-1,0,2,-1,0,0,0,-1
1169,20180605182243,80,4,33,6,0,5,-1,60,0,0,0
1170,20180605182245,70,2,43,-1,0,3,-1,0,0,0,-1
1171,20180605182245,70,2,43,-1,0,4,-1,0,0,0,-1
1172,20180605182247,85,3,47,-1,0,2,-1,60,0,0,-1
1173,20180605182252,85,4,33,2,0,3,-1,60,0,0,0
1174,20180605182277,85,4,43,3,0,3,-1,60,0,0,0
1175,20180605182277,85,4,43,2,0,4,-1,60,0,0,0
1176,20180605182278,85,4,43,3,0,3,-1,60,0,0,0
1177,20180605182300,85,2,34,-1,0,5,-1,60,0,0,-1
1178,20180605182328,76,4,47,2,0,2,-1,0,0,0,0
1179,20180605182360,70,4,43,1,0,2,-1,0,0,0,0
1180,20180605182360,67,1,43,-1,0,3,-1,0,0,0,-1
1181,20180605182360,59,2,43,-1,0,4,-1,0,0,0,-1
1182,20180605182366,85,4,43,5,0,2,-1,60,0,0,0
1183,20180605182366,85,4,56,5,0,3,-1,60,0,0,0
1184,20180605182366,85,4,43,5,0,4,-1,60,0,0,0
1185,20180605182366,80,4,43,5,0,5,-1,60,0,0,0
1186,20180605182450,70,4,28,2,1,2,2,0,0,0,0
1187,20180605182455,85,4,34,3,0,3,-1,60,0,0,0
1188,20180605182476,85,4,33,8,0,2,-1,60,0,0,0
1189,20180605182479,85,3,26,-1,1,2,2,0,0,0,-1
1190,20180605182479,74,3,26,-1,1,3,3,0,0,0,-1
1191,20180605182481,85,4,39,4,0,3,-1,60,0,0,0
1192,20180605182481,85,4,40,4,0,4,-1,60,0,0,0
1193,20180605182510,68,3,20,-1,1,2,2,0,0,0,-1
1194,20180606180520,69,4,49,2,0,2,-1,0,0,0,0
1195,20180606180635,85,4,56,2,0,2,-1,60,0,0,0
1196,20180606180820,68,2,49,-1,0,3,-1,0,0,0,-1
1197,20180606180820,73,1,49,-1,0,4,-1,0,0,0,-1
1198,20180606181394,85,4,39,8,0,3,-1,0,0,0,0
1199,20180606181603,85,4,33,10,0,2,-1,60,0,0,0
1200,20180606181889,50,4,42,4,0,2,-1,0,0,0,0
1201,20180606182004,85,4,43,2,0,2,-1,60,0,0,0
1202,20180606182217,85,4,24,25,1,5,5,60,0,0,0
1203,20180606182261,85,4,34,11,0,3,-1,60,0,0,0
1204,20180606182393,65,3,56,-1,0,5,-1,0,0,0,-1
1205,20180606182393,70,4,24,3,1,4,4,0,0,0,0
1206,20180606182423,73,4,33,5,0,5,-1,0,0,0,0
1207,20180606182423,76,4,34,5,0,6,-1,0,0,0,0
1208,20180606182423,64,2,43,-1,0,7,-1,0,0,0,-1
1209,20180705180138,80,4,26,4,1,3,3,0,0,0,0
1210,20180705180536,79,4,20,5,1,2,2,0,0,0,0
1211,20180705180557,80,4,33,40,0,3,-1,0,0,0,0
1212,20180705180693,85,4,34,5,0,5,-1,60,0,0,0
1213,20180705180706,80,4,33,2,0,6,-1,60,0,0,0
1214,20180705180713,80,4,47,2,0,3,-1,60,0,0,0
1215,20180705180797,85,4,33,20,0,6,-1,0,0,0,0
1216,20180705180806,85,4,33,10,0,8,-1,60,0,0,0
1217,20180705181115,80,1,43,-1,0,3,-1,60,0,0,-1
1218,20180705181198,80,4,33,5,0,4,-1,60,0,0,0
1219,20180705181198,85,4,34,5,0,5,-1,60,0,0,0
1220,20180705181218,85,4,47,12,0,3,-1,60,0,0,0
1221,20180705181230,72,3,43,-1,0,5,-1,42,0,0,-1
1222,20180705181292,74,4,34,4,0,4,-1,0,0,0,0
1223,20180705181292,67,4,33,4,0,5,-1,0,0,0,0
1224,20180705181312,85,4,34,10,0,2,-1,60,0,0,0
1225,20180705181581,85,4,44,4,0,2,-1,60,0,0,0
1226,20180705181693,78,1,49,-1,0,3,-1,0,0,0,-1
1227,20180705181747,80,4,44,3,0,5,-1,0,0,0,0
1228,20180705181814,79,4,24,5,1,2,2,0,0,0,0
1229,20180705181942,55,4,49,3,0,3,-1,0,0,0,0
1230,20180705182069,85,4,34,4,0,3,-1,60,0,0,0
1231,20180705182227,67,1,49,-1,0,2,-1,0,0,0,-1
1232,20180705182232,80,4,44,3,0,6,-1,0,0,0,0
1233,20180705182317,78,4,33,3,0,3,-1,0,0,0,0
1234,20180705182323,85,4,33,2,0,3,-1,60,0,0,0
1235,20180705182323,85,4,34,2,0,4,-1,60,0,0,0
1236,20180705182339,67,4,33,3,0,5,-1,0,0,0,0
1237,20180705182339,65,3,42,-1,0,6,-1,0,0,0,-1
1238,20180705182339,70,1,44,-1,0,7,-1,0,0,0,-1
1239,20180705182339,60,1,44,-1,0,8,-1,0,0,0,-1
1240,20180705182339,70,1,44,-1,0,9,-1,0,0,0,-1
1241,20180705182435,85,4,47,2,0,9,-1,60,0,0,0
1242,20180706180015,70,4,43,10,0,2,-1,0,0,0,0
1243,20180706180015,55,4,43,3,0,3,-1,0,0,0,0
1244,20180706180054,75,4,33,10,0,3,-1,0,0,0,0
1245,20180706180067,76,4,24,5,1,2,2,0,0,0,0
1246,20180706180067,73,4,24,5,1,3,3,0,0,0,0
1247,20180706180075,75,4,48,8,0,6,-1,42,0,0,0
1248,20180706180092,73,1,33,-1,0,2,-1,0,0,0,-1
1249,20180706180516,77,3,49,-1,0,3,-1,0,0,0,-1
1250,20180706180530,58,3,43,-1,0,2,-1,0,0,0,-1
1251,20180706180531,73,2,44,-1,0,5,-1,0,0,0,-1
1252,20180706180563,80,1,25,-1,1,2,2,0,0,0,-1
1253,20180706180632,71,4,20,2,1,2,2,0,0,0,0
1254,20180706180640,80,4,43,2,0,3,-1,60,0,0,42
1255,20180706180640,80,4,43,4,0,4,-1,60,0,0,0
1256,20180706180640,54,4,43,1,0,5,-1,0,0,0,0
1257,20180706180650,85,1,47,-1,0,5,-1,60,0,0,-1
1258,20180706180650,66,2,26,-1,1,4,4,0,0,0,-1
1259,20180706180655,80,4,49,5,0,3,-1,0,0,0,0
1260,20180706180661,75,4,33,2,0,3,-1,0,0,0,0
1261,20180706180678,80,4,33,10,0,5,-1,0,0,0,0
1262,20180706180678,74,4,56,3,0,6,-1,0,0,0,0
1263,20180706180678,59,3,56,-1,0,7,-1,0,0,0,-1
1264,20180706180681,77,4,47,2,0,3,-1,0,0,0,0
1265,20180706180688,79,4,33,5,0,2,-1,0,0,0,0
1266,20180706180688,77,4,34,5,0,3,-1,0,0,0,0
1267,20180706180696,64,1,33,-1,0,3,-1,0,0,0,-1
1268,20180706180696,63,1,34,-1,0,4,-1,0,0,0,-1
1269,20180706180729,80,3,33,-1,0,4,-1,60,0,0,-1
1270,20180706180729,80,3,34,-1,0,5,-1,60,0,0,-1
1271,20180706180750,77,1,39,-1,0,3,-1,0,0,0,-1
1272,20180706180787,73,4,38,10,0,3,-1,0,0,0,0
1273,20180706180793,74,1,43,-1,0,3,-1,0,0,0,-1
1274,20180706180798,79,4,34,17,0,3,-1,0,0,0,0
1275,20180706180798,80,3,43,-1,0,4,-1,60,0,0,-1
1276,20180706180839,71,4,47,8,0,4,-1,0,0,0,0
1277,20180706180839,72,4,48,8,0,5,-1,0,0,0,0
1278,20180706180839,42,4,24,5,1,2,2,0,0,0,0
1279,20180706180873,85,3,48,-1,0,7,-1,60,0,0,-1
1280,20180706180885,72,4,33,2,0,5,-1,0,0,0,0
1281,20180706180912,85,4,56,2,0,2,-1,60,0,0,0
1282,20180706180940,74,4,33,2,0,2,-1,0,0,0,0
1283,20180706180946,79,4,43,5,0,4,-1,0,0,0,0
1284,20180706180947,79,4,33,3,0,4,-1,0,0,0,0
1285,20180706180954,85,3,33,-1,0,3,-1,60,0,0,-1
1286,20180706180992,80,4,43,8,0,2,-1,60,0,0,0
1287,20180706180992,58,4,44,7,0,3,-1,0,0,0,0
1288,20180706180992,45,4,49,2,0,4,-1,0,0,0,0
1289,20180706181033,80,1,43,-1,0,5,-1,0,0,0,-1
1290,20180706181051,85,1,33,-1,0,4,-1,60,0,0,-1
1291,20180706181079,75,3,33,-1,0,3,-1,0,0,0,-1
1292,20180706181079,75,1,40,-1,0,4,-1,0,0,0,-1
1293,20180706181087,85,2,43,-1,0,5,-1,0,0,0,-1
1294,20180706181087,85,1,43,-1,0,6,-1,60,0,0,-1
1295,20180706181087,78,1,43,-1,0,7,-1,0,0,0,-1
1296,20180706181088,77,4,47,5,0,4,-1,0,0,0,0
1297,20180706181095,65,3,33,-1,0,5,-1,0,0,0,-1
1298,20180706181095,67,4,34,15,0,6,-1,0,0,0,0
1299,20180706181095,80,4,44,8,0,7,-1,0,0,0,0
1300,20180706181095,75,4,44,8,0,8,-1,0,0,0,0
1301,20180706181141,80,4,33,3,0,2,-1,60,0,0,0
1302,20180706181186,85,3,34,-1,0,4,-1,60,0,0,-1
1303,20180706181238,80,4,33,10,0,3,-1,60,0,0,0
